Red,Green,Blue,Label
0.71372549,0.51372549,0.454901961,5
0.003921569,0.68627451,0.337254902,1
0.490196078,0.823529412,0.431372549,1
0.796078431,0.803921569,0.196078431,4
0.870588235,0.443137255,0.552941176,5
0.31372549,0.31372549,0.309803922,9
0.6,0.447058824,0.850980392,6
0.109803922,0.329411765,0.705882353,2
0.411764706,0.611764706,0.015686275,1
0.160784314,0.321568627,0.352941176,2
0.349019608,0.062745098,0.964705882,2
0.6,0.403921569,0.419607843,5
0.368627451,0.101960784,0.592156863,6
0.556862745,0.298039216,0.223529412,7
0.866666667,0.701960784,0.098039216,4
0.364705882,0.717647059,1,2
0.756862745,0.392156863,0.556862745,5
0.729411765,0.188235294,0.721568627,6
0.2,0.2,0.019607843,7
0.960784314,0.4,0.780392157,5
0.345098039,0.925490196,0.364705882,1
0.101960784,0.737254902,0.788235294,2
0.305882353,0.862745098,0.380392157,1
0.784313725,0.164705882,0.384313725,0
0.423529412,0.078431373,0.564705882,6
0.168627451,0.796078431,0.949019608,2
0.235294118,0.156862745,0.71372549,2
0.956862745,0.717647059,0.517647059,3
0.184313725,0.37254902,0.882352941,2
0.68627451,0.619607843,0.71372549,9
0.137254902,0.525490196,0.443137255,1
0.988235294,0.180392157,0.117647059,0
0.862745098,0.443137255,0.211764706,3
0.984313725,0.329411765,0.788235294,5
0.443137255,0.525490196,0.737254902,2
0.596078431,0.082352941,0.62745098,6
0.321568627,0.62745098,0.776470588,2
0.701960784,0.176470588,0.423529412,4
0.317647059,0.250980392,0.156862745,7
0.184313725,0.862745098,0.439215686,1
0.658823529,0.898039216,0.431372549,1
0.356862745,0.094117647,0.941176471,6
0.180392157,0.88627451,0.094117647,2
0.141176471,0.607843137,0.356862745,1
0.854901961,0.894117647,0.447058824,1
0.439215686,0.996078431,0.08627451,1
0.023529412,0.180392157,0.462745098,2
0.560784314,0.137254902,0.498039216,6
0.243137255,0.603921569,0.031372549,1
0.792156863,0.094117647,0.690196078,6
0.188235294,0.078431373,0.384313725,2
0.839215686,0.6,0.4,3
0.682352941,0.231372549,0.843137255,6
0.870588235,0.584313725,0.823529412,5
0.890196078,0.996078431,0.415686275,1
0.525490196,0.945098039,0.952941176,2
0.525490196,0.407843137,0.337254902,7
0.866666667,0.88627451,0.909803922,9
0.235294118,0.984313725,0.807843137,9
0.97254902,0.458823529,0.164705882,3
0.68627451,0.980392157,0.129411765,1
0.180392157,0.984313725,0.196078431,1
0.694117647,0.196078431,0.51372549,6
0.003921569,0.333333333,0.815686275,2
0.647058824,0.678431373,0.717647059,9
0.658823529,0.788235294,0.890196078,9
0.992156863,0.192156863,0.011764706,0
0.752941176,0.929411765,0.807843137,9
0.243137255,0.301960784,0.078431373,1
0.180392157,0.054901961,0.470588235,2
0.392156863,0.866666667,0.839215686,2
0.858823529,0.4,0.537254902,5
0.023529412,0.549019608,0.866666667,2
0.243137255,0.396078431,0.023529412,1
0.333333333,0.882352941,0.384313725,1
0.964705882,0.933333333,0.270588235,4
0.349019608,0.121568627,0.780392157,2
0.470588235,0.88627451,0.023529412,1
0.137254902,0.007843137,0.717647059,2
0.556862745,0.356862745,0.298039216,3
0.776470588,0.2,0.341176471,6
0.866666667,0.121568627,0.231372549,0
0.333333333,0.776470588,0.658823529,1
0.121568627,0.149019608,0.439215686,2
0.898039216,0.149019608,0.517647059,6
0.466666667,0.745098039,0.137254902,1
0.592156863,0.17254902,0.929411765,6
0.411764706,0.345098039,0.968627451,2
0.811764706,0.443137255,0.619607843,5
0.48627451,0.380392157,0.541176471,6
0.764705882,0.635294118,0.470588235,7
0.635294118,0.274509804,0.337254902,7
0.470588235,0.831372549,0.956862745,2
0.345098039,0.823529412,0.101960784,1
0.509803922,0.635294118,0.192156863,1
0.396078431,0.741176471,0.603921569,1
0.815686275,0.725490196,0.180392157,3
0.329411765,0.635294118,0.501960784,1
0.839215686,0.066666667,0.482352941,0
0.698039216,0.992156863,0.537254902,1
0.305882353,0.388235294,0.329411765,9
0.88627451,0.250980392,0.423529412,0
0.462745098,0.337254902,0.254901961,7
0,0.992156863,0.215686275,1
0.725490196,0.254901961,0.11372549,0
0.517647059,0.976470588,0.545098039,1
0.152941176,0.874509804,0.125490196,1
0.980392157,0.282352941,0.078431373,0
0.48627451,0.235294118,0.894117647,6
0.905882353,0.137254902,0.976470588,5
0.62745098,0.952941176,0.996078431,2
0.125490196,0.090196078,0.490196078,2
0.580392157,0.956862745,0.415686275,1
0.835294118,0.952941176,0.321568627,1
0.356862745,0.082352941,0.22745098,7
0.705882353,0.478431373,0.501960784,7
0.933333333,0.341176471,0.88627451,5
0.054901961,0.709803922,0.8,2
0.109803922,0.815686275,0.262745098,1
0.290196078,0.466666667,0.4,1
0.690196078,0.31372549,0.039215686,0
0.129411765,0.360784314,0.960784314,2
0.97254902,0.298039216,0.901960784,5
0.211764706,0.588235294,0.243137255,1
0.090196078,0.160784314,0.266666667,2
0.02745098,0.533333333,0.541176471,2
0.996078431,0.619607843,0.82745098,5
0.870588235,0.015686275,0.870588235,5
0.576470588,0.184313725,0.047058824,0
0.964705882,0.156862745,0.035294118,0
0.090196078,0.776470588,0.043137255,1
0.447058824,0.298039216,0.42745098,7
0.376470588,0.57254902,0.262745098,1
0.450980392,0.192156863,0.921568627,6
0.258823529,0.909803922,0.066666667,1
0.505882353,0.525490196,0.862745098,6
0.384313725,0.152941176,0.592156863,6
0.356862745,0.552941176,0.043137255,1
0.91372549,0.694117647,0.890196078,5
0.380392157,0.611764706,0.023529412,1
0.262745098,0.603921569,0.537254902,1
0.250980392,0.235294118,0.380392157,2
0.341176471,0.933333333,0.737254902,1
0.423529412,0.129411765,0.690196078,6
0.701960784,0.756862745,0.117647059,1
0.219607843,0.231372549,0.223529412,9
0.505882353,0.854901961,0.509803922,1
0.454901961,0.784313725,0.62745098,1
0.368627451,1,0.164705882,1
0.266666667,0.22745098,0.945098039,6
0.8,0.301960784,0.741176471,5
0.388235294,0.321568627,0.71372549,6
0.007843137,0.756862745,0.137254902,1
0.839215686,0.756862745,0.011764706,4
0.823529412,0.282352941,0.121568627,0
0.396078431,0.047058824,0.847058824,6
0.62745098,0.925490196,0.62745098,1
0.160784314,0.011764706,0.509803922,1
0.023529412,0.776470588,0.078431373,1
0.168627451,0.282352941,1,2
0.764705882,0.529411765,0.639215686,2
0.654901961,0.905882353,0.188235294,5
0.062745098,0.28627451,0.674509804,5
0.533333333,0.258823529,0.090196078,0
0.639215686,0.078431373,0.576470588,7
0.215686275,0.57254902,0.317647059,7
0.145098039,0.647058824,0.054901961,7
0.407843137,0.898039216,0.015686275,1
0.501960784,0.152941176,0.458823529,6
0.392156863,0.180392157,0.098039216,7
0.749019608,0.070588235,0.658823529,6
0.203921569,0.08627451,0.262745098,6
0.337254902,0.580392157,0.011764706,1
0.145098039,0.917647059,0.882352941,2
0.729411765,0.37254902,0.733333333,6
0.501960784,0.862745098,0.047058824,1
0.2,0.733333333,0.349019608,1
0.450980392,0.643137255,0.580392157,1
0.615686275,0.741176471,0.960784314,9
0.980392157,0.549019608,0.501960784,5
0.423529412,0.462745098,0.631372549,0
0.498039216,0.447058824,0.741176471,6
0.466666667,0.764705882,0.925490196,2
0.615686275,0.745098039,0.737254902,2
0.639215686,0.729411765,0.956862745,9
0.956862745,0.552941176,0.545098039,5
0.701960784,0.788235294,0.317647059,3
0.831372549,0.482352941,0.780392157,5
0.77254902,0.878431373,0.145098039,4
0.133333333,0.392156863,0.282352941,1
0.125490196,0.835294118,0.094117647,1
0.803921569,0.337254902,0.749019608,6
0.219607843,0.647058824,0.694117647,1
0.462745098,0.490196078,0.396078431,7
0.670588235,0.435294118,0.349019608,7
0.996078431,0.921568627,0.333333333,4
0.619607843,0.62745098,0.992156863,6
0.247058824,0.705882353,0.419607843,1
0.117647059,0.639215686,0.129411765,1
0.709803922,0.133333333,0.454901961,6
0.996078431,0.592156863,0.564705882,5
0.101960784,0.066666667,0.384313725,6
0.062745098,0.988235294,0.164705882,1
0,0.941176471,0.733333333,1
0.290196078,0.57254902,0.564705882,2
0.701960784,0.82745098,0.945098039,9
0.77254902,0.749019608,0.388235294,4
0.109803922,0.674509804,0.407843137,1
0.094117647,0.568627451,0.670588235,2
0.294117647,0.423529412,0.435294118,9
0.02745098,0.662745098,0.525490196,1
0.180392157,0.141176471,0.380392157,2
0.603921569,0.82745098,0.796078431,2
0.956862745,0.282352941,0.933333333,5
0.619607843,0.709803922,0.396078431,1
0.407843137,0.576470588,0.850980392,2
0.811764706,0.407843137,0.352941176,5
0.407843137,0.454901961,0.870588235,2
0.639215686,0.792156863,0.360784314,1
0.639215686,0.309803922,0.517647059,5
0.309803922,0.607843137,0.909803922,2
0.470588235,0.901960784,0.776470588,1
0.478431373,0.243137255,0.337254902,5
0.819607843,0.235294118,0.729411765,5
0.556862745,0.97254902,0.768627451,1
0.48627451,0.580392157,0.654901961,9
0.333333333,0.443137255,0.564705882,2
0.894117647,0.062745098,0.756862745,6
0.635294118,0.619607843,0.905882353,6
0.647058824,0.431372549,0.980392157,6
0.623529412,0.415686275,0.733333333,6
0.71372549,0.650980392,0.788235294,9
0.658823529,0.843137255,0.678431373,1
0.71372549,0.164705882,0.545098039,5
0.184313725,0.392156863,0.533333333,2
0.301960784,0.666666667,0.152941176,1
0.219607843,0.396078431,0.145098039,1
0.870588235,0.882352941,0.760784314,4
0.219607843,0.329411765,0.619607843,2
0.870588235,0.42745098,0.4,0
0.137254902,0.541176471,0.431372549,1
0.070588235,0.850980392,0.223529412,1
0.592156863,0.035294118,0.690196078,6
0.521568627,0.196078431,0.192156863,7
0.607843137,0.4,0.701960784,6
0.101960784,0.556862745,0.77254902,2
0.141176471,0.878431373,0.505882353,1
0.517647059,0.349019608,0.247058824,7
0.756862745,0.729411765,0.192156863,4
0.180392157,0.780392157,0.215686275,1
0.552941176,0.066666667,0.039215686,4
0.254901961,0.176470588,0.443137255,6
0.392156863,0.717647059,0.243137255,1
0.878431373,0.823529412,0.450980392,4
0.882352941,0.501960784,0.133333333,3
0.521568627,0.819607843,0.411764706,1
0.756862745,0.298039216,0.721568627,6
0.219607843,0.4,0.337254902,1
0.235294118,0.729411765,0.192156863,1
0.925490196,0.466666667,0.643137255,5
0.549019608,0.152941176,0.141176471,0
0.392156863,0.792156863,0.403921569,1
0.215686275,0.031372549,0.819607843,2
0.705882353,0.498039216,0.882352941,6
0.517647059,0.97254902,0.243137255,1
0.529411765,0.250980392,0.980392157,6
0.580392157,0.623529412,0.019607843,1
0.454901961,0.568627451,0.619607843,9
0.474509804,0.654901961,0.015686275,1
0.749019608,0.168627451,0.525490196,5
0.301960784,0.8,0.537254902,1
0.333333333,0.631372549,0.980392157,2
0.815686275,0.949019608,0.345098039,1
0.203921569,0.368627451,0.188235294,1
0.603921569,0.133333333,0.815686275,6
0.823529412,0.647058824,0.243137255,3
0.639215686,0.541176471,0.4,7
0.752941176,0.325490196,0.541176471,5
0.737254902,0.768627451,0.874509804,9
0.094117647,0.403921569,0.584313725,2
0.070588235,0.309803922,0.698039216,2
0.188235294,0.02745098,0.070588235,9
0.423529412,0.850980392,0.450980392,1
0.854901961,0.380392157,0.674509804,5
0.8,0.345098039,0.925490196,6
0.125490196,0.576470588,0.321568627,1
0.309803922,0.11372549,0.580392157,6
0.556862745,0.960784314,0.294117647,1
0.607843137,0.964705882,1,2
0.552941176,0.066666667,0.207843137,0
0.203921569,0.305882353,0.192156863,1
0.090196078,0.250980392,0.8,2
0.341176471,0.490196078,0.192156863,1
0.301960784,0.258823529,0.396078431,9
0.031372549,0.125490196,0.223529412,2
0.498039216,0.443137255,0.250980392,1
0.42745098,0.411764706,0.937254902,2
0.047058824,0.619607843,0.258823529,1
0.678431373,0.364705882,0.403921569,7
0.937254902,0.619607843,0.050980392,3
0.184313725,0.77254902,0.776470588,1
0.247058824,0.403921569,0.349019608,1
0.050980392,0.094117647,0.192156863,2
0.2,0.780392157,0.109803922,1
0.866666667,0.250980392,0.223529412,0
0.054901961,0.376470588,0.207843137,1
0.635294118,0.329411765,0.964705882,6
0.870588235,0.819607843,0.329411765,4
0.847058824,0.235294118,0.682352941,5
0.501960784,0.494117647,0.376470588,9
0.274509804,0.207843137,0.521568627,2
0.478431373,0.290196078,0.074509804,7
0.635294118,0.262745098,0.874509804,6
0.823529412,0.02745098,0.17254902,0
0.541176471,0.501960784,0.615686275,9
0.254901961,0.082352941,0.270588235,6
0.42745098,0.654901961,0.137254902,1
0.317647059,0.678431373,0.823529412,2
0.333333333,0.211764706,0.796078431,6
0.568627451,0.894117647,0.941176471,2
0.568627451,0.901960784,0.215686275,1
0.345098039,0.490196078,0.607843137,2
0.929411765,0.474509804,0.278431373,3
0.462745098,0.862745098,0.996078431,1
0.77254902,0.803921569,0.952941176,9
0.380392157,0.423529412,0.466666667,9
0.011764706,0.278431373,0.823529412,2
0.580392157,0.482352941,0.239215686,1
0.670588235,0,0.854901961,6
0.168627451,0.847058824,0.88627451,2
0.580392157,0.894117647,0.62745098,1
0.098039216,0.8,0.2,1
0.768627451,0.42745098,0.615686275,5
0.490196078,0.035294118,0.203921569,0
0.129411765,0.91372549,0.050980392,1
0.509803922,0.803921569,0.533333333,1
0.270588235,0.17254902,0.701960784,2
0.321568627,0.176470588,0.623529412,6
0.474509804,0.88627451,0.278431373,1
0.262745098,0.678431373,0.305882353,1
0.074509804,0.090196078,0.078431373,9
0.690196078,0.298039216,0.498039216,5
0.737254902,0.682352941,0.819607843,9
0.984313725,0.541176471,0.411764706,3
0.447058824,0.168627451,0.031372549,7
0.631372549,0.580392157,0.796078431,2
0.611764706,0.996078431,0.28627451,1
0.698039216,0.709803922,0.039215686,1
0.231372549,0.082352941,0.654901961,2
0.380392157,0.254901961,0.631372549,6
0.211764706,0.141176471,0.329411765,6
0.850980392,0.341176471,0.741176471,5
0.835294118,0.258823529,0.203921569,0
0.615686275,0.474509804,0.278431373,7
0.529411765,0.074509804,0.741176471,6
0.580392157,0.470588235,0.035294118,3
0.435294118,0.329411765,0.015686275,7
0.415686275,0.376470588,0.68627451,2
0.215686275,0.850980392,0.160784314,1
0.149019608,0.196078431,0.843137255,2
0.541176471,0.054901961,0.435294118,6
0.580392157,0.031372549,0.435294118,6
0.258823529,0.192156863,0.909803922,2
0.529411765,0.921568627,0.48627451,1
0.470588235,0.294117647,0.952941176,6
0.258823529,0.768627451,0.039215686,1
0.376470588,0.341176471,0.42745098,9
0.498039216,0.231372549,0.368627451,6
0.376470588,0.203921569,0.349019608,6
0.529411765,0.666666667,0.733333333,9
0.905882353,0.635294118,0.262745098,3
0.552941176,0.580392157,0.078431373,1
0.482352941,0.309803922,0.062745098,7
0.22745098,0.584313725,0.666666667,1
0.019607843,0.164705882,0.68627451,2
0.784313725,0.078431373,0.780392157,6
0.552941176,0.431372549,0.192156863,7
0.376470588,0.407843137,0.960784314,2
0.105882353,0.368627451,0.839215686,2
0.623529412,0.603921569,0.007843137,7
0.180392157,0.858823529,0.050980392,1
0.380392157,0.22745098,0.592156863,6
0.28627451,0.996078431,0.450980392,1
0.098039216,0.741176471,0.180392157,1
0.023529412,0.462745098,0.792156863,2
0.654901961,0.870588235,0.290196078,1
0.91372549,0.211764706,0.878431373,5
0.847058824,0.909803922,0.08627451,4
0.403921569,0.203921569,0.2,7
0.847058824,0.71372549,0.48627451,7
0.701960784,0.317647059,0.705882353,5
0.2,0.443137255,0.11372549,1
0.098039216,0.674509804,0.77254902,2
0.890196078,0.639215686,0.576470588,5
0.337254902,0.047058824,0.615686275,6
0.231372549,0.196078431,0.933333333,2
0.552941176,0.803921569,0.278431373,1
0.101960784,0.223529412,0.701960784,2
0.71372549,0.949019608,0.71372549,1
0.658823529,0.937254902,0.345098039,1
0.945098039,0.270588235,0.066666667,0
0.411764706,0.6,0.180392157,1
0.517647059,0.937254902,0.71372549,1
0.196078431,0.462745098,0.047058824,1
0.796078431,0.305882353,0.956862745,6
0.325490196,0.850980392,0.290196078,1
0.160784314,0.764705882,0.384313725,1
0.8,0.337254902,0.074509804,3
0.580392157,0.568627451,0.247058824,7
0.050980392,0.278431373,0.803921569,2
0.28627451,0.31372549,0,1
0.168627451,0.843137255,0.709803922,2
0.031372549,0.631372549,0.968627451,2
0.639215686,0.321568627,0.615686275,6
0.619607843,0.788235294,0.866666667,9
0.505882353,0.509803922,0.901960784,6
0.211764706,0.760784314,0.388235294,1
0.929411765,0.82745098,0.533333333,7
0.603921569,0.843137255,0.984313725,2
0.239215686,0.329411765,0.125490196,1
0.764705882,0.662745098,0.752941176,5
0.909803922,0.094117647,0.835294118,6
0.643137255,0.219607843,0.6,6
0.988235294,0.611764706,0.403921569,3
0.717647059,0.231372549,0.133333333,0
0.654901961,0.91372549,0.631372549,1
0.752941176,0.854901961,0.258823529,4
0.219607843,0.11372549,0.337254902,6
0.278431373,0.505882353,0.039215686,1
0.48627451,0.364705882,0.17254902,7
0.043137255,0.298039216,0.133333333,1
0.643137255,0.235294118,0.662745098,6
0.698039216,0.329411765,0.447058824,5
0.31372549,0.874509804,0.247058824,1
0.745098039,0.039215686,0.615686275,6
0.807843137,0.694117647,0.129411765,4
0.337254902,0.058823529,0.168627451,6
0.415686275,0.02745098,0.411764706,6
0.31372549,0.274509804,0.082352941,1
0.631372549,0.458823529,0.431372549,7
0.854901961,0.411764706,0.250980392,3
0.231372549,0.635294118,0.701960784,2
0.333333333,0.517647059,0.901960784,2
0.188235294,0.545098039,0.454901961,1
0.776470588,0.184313725,0.435294118,6
0.850980392,0.968627451,0.109803922,4
0.4,0.749019608,0.02745098,1
0.482352941,0.560784314,0.725490196,2
0.925490196,0.874509804,0.8,9
0.294117647,0.266666667,0.839215686,2
0.388235294,0.850980392,0.152941176,1
0.090196078,0.529411765,0.854901961,2
0.988235294,0.117647059,0.458823529,5
0.396078431,0.094117647,0.156862745,0
0.352941176,0.768627451,0.807843137,2
0.588235294,0.462745098,0.145098039,3
0.101960784,0.737254902,0.101960784,1
0.450980392,0.145098039,0.674509804,6
0.478431373,0.964705882,0.51372549,1
0.301960784,0.419607843,0.517647059,2
0.011764706,0.203921569,0.023529412,1
0.443137255,0.054901961,0.349019608,6
0.560784314,0.384313725,0.670588235,6
0.529411765,0.564705882,0.22745098,1
0.011764706,0.254901961,0.952941176,2
0.505882353,0.717647059,0.549019608,9
0.047058824,0.329411765,0.592156863,2
0.556862745,0.976470588,0.247058824,1
0.91372549,0.729411765,0.466666667,7
0.17254902,0.11372549,0.807843137,2
0.160784314,0.08627451,0.207843137,6
0.941176471,0.654901961,0.380392157,3
0.376470588,0.752941176,0.196078431,1
0.788235294,0.760784314,0.501960784,1
0.003921569,0.345098039,0.650980392,2
0.721568627,0.952941176,0.247058824,4
0.835294118,0.725490196,0.525490196,4
0.423529412,0.388235294,0.243137255,1
0.321568627,0.968627451,0.533333333,1
0.878431373,0.223529412,0.450980392,6
0.929411765,0.749019608,0.466666667,3
0.901960784,0.188235294,0.384313725,0
0.278431373,0.533333333,0.509803922,2
0.439215686,0.231372549,0.77254902,6
0.329411765,0.843137255,0.098039216,1
0.007843137,0.133333333,0.776470588,2
0.858823529,0.431372549,0.360784314,5
0.133333333,0.007843137,0.137254902,6
0.77254902,0.149019608,0.509803922,6
0.152941176,0.741176471,0.125490196,1
0.152941176,0,0.768627451,2
0.764705882,0.015686275,0.894117647,6
0.219607843,0.305882353,0.709803922,2
0.580392157,0.51372549,0.168627451,7
0.168627451,0.658823529,0.780392157,2
0.88627451,0.160784314,0.658823529,5
0.478431373,0.858823529,0.729411765,1
0.603921569,0.156862745,0.152941176,0
0.458823529,0.431372549,0.42745098,9
0.105882353,0.470588235,0.219607843,1
0.474509804,0.223529412,0.192156863,7
0.337254902,0.776470588,0.317647059,1
0.964705882,0.68627451,0.803921569,5
0.639215686,0.239215686,0.031372549,7
0.917647059,0.77254902,0.976470588,6
0.737254902,0.054901961,0.803921569,6
0.996078431,0.662745098,0.564705882,3
0.196078431,0.51372549,0.662745098,2
0.019607843,0.317647059,0.505882353,2
0.580392157,0.42745098,0.431372549,7
0.168627451,0.898039216,0.435294118,1
0.419607843,0.674509804,0.447058824,1
0.898039216,0.223529412,0.894117647,6
0.125490196,0.317647059,0.568627451,2
0.047058824,0.678431373,0.839215686,2
0.874509804,0.51372549,0.129411765,3
0.309803922,0.2,0.250980392,6
0.490196078,0.780392157,0.850980392,2
0.258823529,0.290196078,0.678431373,2
0.388235294,0.250980392,0.576470588,6
0.368627451,0.803921569,0.08627451,1
0.870588235,0.180392157,0.603921569,6
0.298039216,0.498039216,0.207843137,1
0.533333333,0.282352941,0.039215686,7
0.91372549,0.690196078,0.388235294,3
0.054901961,0.160784314,0.141176471,1
0.694117647,0.450980392,0,7
0.396078431,0.670588235,0.874509804,2
0.239215686,0.48627451,0.588235294,2
0.325490196,0.77254902,0.721568627,1
0.784313725,0.949019608,0.960784314,2
0.835294118,0.8,0.823529412,9
0.325490196,0.360784314,0.156862745,1
0.250980392,0.698039216,0.623529412,2
0.341176471,0.117647059,0.078431373,0
0.392156863,0.258823529,0.470588235,6
0.662745098,0.054901961,0.470588235,6
0.109803922,0.368627451,0.305882353,1
0.568627451,0.423529412,0.545098039,6
0.247058824,0.745098039,0.964705882,2
0.780392157,0.137254902,0.101960784,0
0.984313725,0.678431373,0.203921569,7
0.247058824,0.51372549,0.858823529,2
0.149019608,0.501960784,0.780392157,2
0.207843137,0.11372549,0.058823529,7
0.988235294,0.474509804,0.168627451,3
0.078431373,0.380392157,0.615686275,2
0.470588235,0.91372549,0.392156863,1
0.980392157,0.4,0.482352941,5
0.247058824,0.376470588,0.568627451,2
0.239215686,0.843137255,0.250980392,1
0.462745098,0.623529412,0.22745098,2
0.470588235,0.458823529,0.992156863,2
0.62745098,0.274509804,0.270588235,7
0.243137255,0.423529412,0.196078431,1
0.376470588,0.447058824,0.878431373,6
0.278431373,0.2,0.470588235,6
0.576470588,0.466666667,0.137254902,4
0.384313725,0.847058824,0.494117647,1
0.462745098,0.258823529,0.043137255,7
0.568627451,0.97254902,0.443137255,1
0.356862745,0.019607843,0.054901961,0
0.105882353,0.956862745,0.576470588,1
0.294117647,0.780392157,0.4,1
0.596078431,0.529411765,0.658823529,6
0.756862745,0.878431373,0.666666667,1
0.129411765,0.505882353,0.768627451,2
0.035294118,0.105882353,0.258823529,2
0.278431373,0.768627451,0.22745098,1
0.71372549,0.768627451,0.141176471,4
0.443137255,0.611764706,0.992156863,2
0.447058824,0.17254902,0.039215686,7
0.019607843,0.168627451,0.870588235,2
0.607843137,0.729411765,0.549019608,1
0.568627451,0.729411765,0.4,1
0.890196078,0.31372549,0.337254902,0
0.498039216,0.882352941,0.650980392,1
0.274509804,0.211764706,0.862745098,2
0.564705882,0.666666667,0.482352941,1
0.521568627,0.874509804,0.976470588,2
0.592156863,0.250980392,0.039215686,7
0.082352941,0.341176471,0.082352941,1
0.749019608,0.88627451,0.537254902,1
0.462745098,0.745098039,0.709803922,2
0.003921569,0.988235294,0.517647059,1
0.619607843,0.035294118,0.274509804,5
0.282352941,0.533333333,0.490196078,1
0.149019608,0.678431373,0.37254902,1
0.929411765,0.796078431,0.490196078,3
0.709803922,0.337254902,0.003921569,3
0.050980392,0.101960784,0.02745098,1
0.184313725,0.698039216,0.847058824,2
0.329411765,0.443137255,0.678431373,6
0.043137255,0.070588235,0.019607843,9
0.729411765,0.490196078,0.623529412,5
0.062745098,0.254901961,0.690196078,2
0.635294118,0.043137255,0.078431373,0
0.68627451,0.768627451,0.764705882,9
0.003921569,0.290196078,0.08627451,1
0.203921569,0.560784314,0.047058824,1
0.858823529,0.156862745,0.662745098,5
0.376470588,0.180392157,0.82745098,6
0.290196078,0.070588235,0.474509804,6
0.184313725,0.22745098,0.709803922,2
0.043137255,0.909803922,0.784313725,2
0.952941176,0.717647059,0.098039216,4
0.349019608,0.752941176,0.141176471,1
0.482352941,0.717647059,0.898039216,2
0.411764706,0.568627451,0.325490196,1
0.858823529,0.105882353,0.08627451,0
0.31372549,0.874509804,0.894117647,2
0.560784314,0.717647059,0.529411765,1
0.929411765,0.545098039,0.470588235,5
0.349019608,0.168627451,0.443137255,6
0.337254902,0.756862745,0.57254902,1
0.282352941,0.364705882,0,1
0.658823529,0.976470588,0.57254902,1
0.192156863,0.301960784,0.768627451,2
0.725490196,0.890196078,0.160784314,4
0.823529412,0.835294118,0.88627451,9
0.203921569,0.415686275,0.337254902,1
0.619607843,0.22745098,0.521568627,6
0.51372549,0.615686275,0.576470588,9
0.91372549,0.101960784,0.282352941,0
0.541176471,0.031372549,0.345098039,5
0.749019608,0.784313725,0.8,9
0.650980392,0.149019608,0.423529412,5
0.615686275,0.57254902,0.490196078,9
0.368627451,0.388235294,0.776470588,6
0.921568627,0.51372549,0.650980392,5
0.043137255,0.988235294,0.709803922,2
0.039215686,0.070588235,0.666666667,2
0.239215686,0.874509804,0.196078431,1
0.57254902,0.368627451,0.968627451,7
0.015686275,0.454901961,0.639215686,1
0.674509804,0.145098039,0.533333333,6
0.658823529,0.717647059,0.415686275,1
0.023529412,0.368627451,0.176470588,1
0.180392157,0.980392157,0.729411765,3
0.580392157,0.294117647,0.498039216,6
0.078431373,0.568627451,0.419607843,1
0.937254902,0.08627451,0.694117647,6
0.407843137,0.603921569,0.752941176,2
0.509803922,0.349019608,0.556862745,6
0.819607843,0.968627451,0.478431373,2
0.678431373,0.674509804,0.77254902,9
0.392156863,0.631372549,0.521568627,2
0.164705882,0.066666667,0.517647059,2
0.858823529,0.015686275,0.68627451,5
0.592156863,0.478431373,0.898039216,6
0.011764706,0.203921569,0.850980392,1
0.364705882,0.847058824,0.478431373,1
0.560784314,0.4,1,6
0.145098039,0.078431373,0.37254902,3
0.654901961,0.145098039,0.156862745,0
0.843137255,0.388235294,0.419607843,4
0.878431373,0.933333333,0.341176471,4
0.690196078,0.121568627,0.28627451,5
0.796078431,0.815686275,0.37254902,4
0.247058824,0.882352941,0.509803922,6
0.690196078,0.698039216,0.843137255,9
0.823529412,0.415686275,0.541176471,5
0.301960784,0.57254902,0,1
0.356862745,0.329411765,0.556862745,6
0.807843137,0.439215686,0.639215686,3
0.894117647,0.28627451,0.274509804,0
0.270588235,0.721568627,0.717647059,2
0.682352941,0.933333333,0.862745098,2
0.992156863,0.321568627,0.682352941,5
0.188235294,0.576470588,0.082352941,1
0.419607843,0.290196078,0.180392157,7
0.823529412,0.545098039,0.48627451,3
0.521568627,0.776470588,0.137254902,1
0.650980392,0.345098039,0.960784314,6
0.411764706,0.62745098,0.050980392,1
0.125490196,0.019607843,0.054901961,9
0.141176471,0.623529412,0.694117647,1
0.588235294,0.6,0.317647059,1
0.901960784,0.88627451,0.498039216,4
0.819607843,0.462745098,0.619607843,7
0.82745098,0.725490196,0.603921569,9
0.22745098,0.047058824,0.980392157,2
0.152941176,0.247058824,0.650980392,2
0.392156863,0.050980392,0.317647059,7
0.368627451,0.207843137,0.533333333,6
0.333333333,0.611764706,0.325490196,2
0.611764706,0.392156863,0.6,6
0.537254902,0.525490196,0.870588235,2
0.768627451,0.615686275,0.352941176,7
0.88627451,0.556862745,0.82745098,6
0.490196078,0.850980392,0.160784314,1
0.070588235,0.498039216,0.392156863,1
0.749019608,0.431372549,0.266666667,7
0.078431373,0.960784314,0.741176471,1
0.035294118,0.831372549,0.039215686,1
0.007843137,0.301960784,0.105882353,1
0.815686275,0.878431373,0.015686275,4
0.266666667,0.71372549,0.403921569,1
0.894117647,0.470588235,0.674509804,6
0.71372549,0.505882353,0.780392157,6
0.737254902,0.662745098,0.490196078,7
0.788235294,0.556862745,0.505882353,5
0.525490196,0.807843137,0.176470588,1
0.337254902,0.035294118,0.160784314,7
0.478431373,0.68627451,0.584313725,2
